シンボル,詳細,価格,価格 - 通貨,価格変動 % 1日,出来高 1日,相対ボリューム 1日,時価総額,時価総額 - 通貨,PER (株価収益率),"希薄化EPS, 直近12ヶ月","希薄化EPS, 直近12ヶ月 - 通貨","希薄化EPS成長率 %, 直近12ヶ月前年比","配当利回り %, 直近12ヶ月",セクター,アナリストの評価,ADX (平均方向性指数) (14) 1日,"MACD (移動平均収束拡散) (12,26) 1日, Level",RSI (相対力指数) (14) 1日,SMA (単純移動平均) (50) 1日,SMA (単純移動平均) (20) 1日,SMA (単純移動平均) (200) 1日
CCEL,"Cryo-Cell International, Inc.",3.37,USD,-1.0279001468428692,8065,0.7447663197554691,27145854.999999996,USD,,-0.0592,USD,94.49404761904762,19.2878338278932,交通・輸送,中立,8.433749729516357,-0.03254693935849362,45.67797825742024,3.4694639999999985,3.3768499999999917,4.365274499999998
PCB,PCB Bancorp,23.07,USD,2.807486631016038,15405,0.5630338405084665,328995582,USD,8.954702480301208,2.5763,USD,48.34456152473081,3.46770697876029,金融,中立,15.396798738958669,0.09502397301542231,53.93535984591481,22.5761,22.919999999999995,21.454724999999986
AHT,"Ashford Hospitality Trust, Inc.",2.97,USD,0.6779661016949159,63007,1.0306224431543998,19042251,USD,,-46.9758,USD,-254.0373513407594,0,金融,中立,33.433035946996576,-0.29288834495373806,30.41559129025694,3.86648,3.4292000000000007,5.175494999999971
GTE,Gran Tierra Energy Inc.,5.89,USD,-4.692556634304208,402801,0.5990178689204038,207891983.00000003,USD,,-2.4612,USD,-271.9555648710962,0,エネルギー鉱物,中立,37.91461184966942,0.3115373429060684,54.07214013892901,4.969599999999996,5.770499999999999,4.566100000000008
LCNB,LCNB Corp.,17.47,USD,1.3929193267556494,10214,0.4395670604436985,247840670.99999997,USD,10.696791574822434,1.6332,USD,69.93028821142443,5.03720663995421,金融,中立,11.162788671194583,0.11179210764178649,54.890150217850504,17.0266,17.390250000000016,15.681825000000002
OSCR,"Oscar Health, Inc. Class A",12.95,USD,5.284552845528443,5943987,0.570623341796286,3394933268.0000005,USD,,-1.751,USD,-11052.866242038217,0,ヘルスケアサービス,中立,19.549028851130164,-0.641645875653273,40.78972511227076,14.857599999999993,13.402499999999995,16.406450000000017
FG,F&G Annuities & Life Inc,23.32,USD,2.505494505494507,479844,0.8337762761836565,3139327570,USD,13.138028169014085,1.775,USD,-62.63393890912153,3.90222984562607,金融,中立,36.81385497121417,-1.3179841504385195,28.451960662612663,29.0872,27.51000000000001,31.326899999999963
KMPR,Kemper Corp,31.51,USD,0.832000000000005,686790,0.7381915312462817,1850096687.0000002,USD,14.399305396883427,2.1883,USD,-55.389068966220215,4.06220247540463,金融,中立,51.00343554591551,-1.9318094846674754,28.79744258539891,37.65640000000003,34.367500000000035,49.58085
JELD,"JELD-WEN Holding, Inc.",1.96,USD,-3.4482758620689578,1407668,0.7421695823025042,168766961,USD,,-7.2747,USD,-228.84458909682667,0,非エネルギー鉱物,中立,15.616912626390093,-0.18502451954541232,35.749662520168215,2.6178000000000066,2.4905000000000017,3.9166500000000037
EXFY,"Expensify, Inc. Class A",1.27,USD,2.4193548387096793,567752,0.9267191743112227,118159420.00000001,USD,,-0.1695,USD,11.11693759832197,0,テクノロジーサービス,中立,36.64364569453481,-0.05494649055817735,42.86968345012173,1.4204000000000048,1.335500000000006,1.8210500000000016
