シンボル,詳細,価格,価格 - 通貨,価格変動 % 1日,出来高 1日,相対ボリューム 1日,時価総額,時価総額 - 通貨,PER (株価収益率),"希薄化EPS, 直近12ヶ月","希薄化EPS, 直近12ヶ月 - 通貨","希薄化EPS成長率 %, 直近12ヶ月前年比","配当利回り %, 直近12ヶ月",セクター,アナリストの評価,ADX (平均方向性指数) (14) 1日,"MACD (移動平均収束拡散) (12,26) 1日, Level",RSI (相対力指数) (14) 1日,SMA (単純移動平均) (50) 1日,SMA (単純移動平均) (20) 1日,SMA (単純移動平均) (200) 1日
6293,日精樹脂工業,895,JPY,-0.995575221238938,37200,0.7838179519595448,112570471.171194,USD,,-0.49844607209999997,USD,-36013.77716134997,4.02234636871508,生産財製造,評価なし,20.327648351390124,8.056495571783671,53.78700815365603,871.4,885.1,861.665
3750,ＡＤＲ１２０Ｓ,859,JPY,-0.4634994206257242,1700,0.7522123893805309,49463176.613115996,USD,,-1.2189796587000001,USD,-2687.6590590707447,0,金融,評価なし,32.71703727554919,2.8057390129711166,44.47273402250211,852.6000000000006,868.2499999999997,836.840000000001
4054,日本情報クリエイト,602,JPY,-0.8237232289950577,17900,0.3170947741364039,55617294.740274996,USD,17.669400238331445,0.2174019462,USD,-24.52961425489214,0.830564784053156,テクノロジーサービス,評価なし,37.05303436825856,-19.851377574091316,36.260743321134825,668.74,618.55,747.19
8383,鳥取銀行,1925,JPY,-2.5316455696202533,50000,1.2097749818533752,116222146.875583,USD,10.242706926623908,1.1992362066000002,USD,36.99946057062882,2.5974025974026,金融,評価なし,59.203115587806884,81.98809222542309,61.44305983258752,1678.96,1855.3,1408.485
9692,シーイーシー,1956,JPY,-3.882063882063882,146900,0.7581152913247665,410737943.02481,USD,14.184798334373987,0.8950706031000001,USD,4.467284961673495,3.32310838445808,テクノロジーサービス,評価なし,46.44611196240704,-91.85169908471175,28.220466223738526,2284.72,2109.3,2263.065
7084,ＳＭＩＬＥ　ＨＯＬＤＩＮＧＳ,3015,JPY,-0.3305785123966942,2900,0.3075291622481442,63376854.754869,USD,34.62333486449242,0.55565748,USD,16.37261688712605,4.72636815920398,消費者サービス,評価なし,36.05467221998285,29.84927187375615,40.09359268050104,3061.26,3222.75,2357
2345,ＨＯＤＬ１,211,JPY,1.4423076923076923,212000,1.1037642526162337,25283070.362606,USD,,,,,0,テクノロジーサービス,評価なし,19.554708606926848,-7.229385248164903,43.3581528034491,221.9400000000005,225.50000000000014,233.78000000000054
1921,巴コーポレーション,1963,JPY,-3.680078508341511,118200,2.0649895178197064,501042769.242264,USD,35.130607832890696,0.35655241320000003,USD,-85.04823443659416,1.22261844116149,産業サービス,評価なし,30.7098609494214,-31.61122898476833,39.7354338848898,2081.44,2082.95,1697.065
4014,カラダノート,458,JPY,0.2188183807439825,10600,1.5164520743919885,19783198.216532998,USD,,-0.0069784741,USD,-111.6929870355869,0,商業サービス,評価なし,14.63441432443954,-1.061162728224815,52.88587072730637,459.42,452.8,477.645
9344,アクシスコンサルティング,905,JPY,0.11061946902654868,1000,0.3021148036253776,29519025.705608,USD,,-0.0063452664,USD,-101.0355474790813,3.86740331491713,商業サービス,評価なし,22.709992604467903,-4.7580293065994965,33.05622225689686,925.1,916.8,842.155
8137,サンワテクノス,3310,JPY,-0.1508295625942685,45700,0.8516585911293328,337412144.405388,USD,18.966459735523895,1.1136031866,USD,-9.796456334766795,3.62537764350453,流通サービス,評価なし,48.95594163974699,84.11528313202598,66.25823404804758,3049.6600000000053,3178.2499999999986,2661.870000000001
5660,神鋼鋼線工業,1483,JPY,-0.13468013468013468,2800,0.40114613180515757,56359696.139435,USD,9.082040280655255,1.0419490233,USD,-4.164903510095047,3.70869858395145,生産財製造,評価なし,68.20955898568316,15.04476060117554,60.271099536858806,1418,1469.85,1363.375
5252,日本ナレッジ,868,JPY,5.339805825242718,39700,2.234102419808666,23236746.195162,USD,92.29035310629341,0.0600139431,USD,-40.93757849786486,0.768048387096774,テクノロジーサービス,評価なし,46.23892179773346,54.48174276781117,86.05978931147736,631.1600000000001,703.75,504.1097733499992
2138,クルーズ,601,JPY,-0.16611295681063123,14700,0.39220917822838847,43109047.11693,USD,,-0.24709337730000003,USD,40.68430872166584,0,小売業,評価なし,20.33964404421477,5.145293806870768,51.449369377893134,582.5000000000022,600.1000000000033,602.7999999999956
7523,アールビバン,1622,JPY,-0.49079754601227,2000,0.3502626970227671,95731092.076474,USD,10.33643107633346,1.0013109867,USD,-7.585308885834322,2.77435265104809,小売業,評価なし,12.665452425482588,-19.64685333244256,38.954548949306385,1685.64,1651.8,1454.29
303A,ＶＩＳＵＭＯ,864,JPY,-1.9296254256526675,30300,3.5355892648774794,11426368.871444,USD,23.85725409632366,0.23109046740000003,USD,,0,商業サービス,評価なし,25.24290727741975,-15.347637841384653,37.18769136591173,933.04,900.5,1002.885
3066,ＪＢイレブン,644,JPY,0.46801872074883,1700,0.3448275862068966,39020056.571005,USD,,-0.024884623800000002,USD,-132.5238103180825,0.390015600624025,消費者サービス,評価なし,27.464766571346395,3.5039302555121594,57.85993237137048,628.86,641.05,634.215
7521,ムサシ,2505,JPY,0.28022417934347477,5500,0.2320675105485232,110085798.76800498,USD,10.49808268549756,1.522602315,USD,-50.471929665428405,2.31536926147705,流通サービス,評価なし,27.465554008205807,16.142268913836688,53.00311089696463,2437.12,2497.45,2135.94
9621,建設技術研究所,3425,JPY,-4.061624649859944,60200,0.8566956026753949,625060995.723111,USD,15.96540843710072,1.3688923203,USD,-11.788105231084778,2.18978102189781,産業サービス,評価なし,31.055076702863005,113.0588782390605,64.09030694147565,3070.78,3168.05,2896.255
2221,岩塚製菓,3365,JPY,1.2030075187969926,7200,1.348314606741573,251713759.21053898,USD,15.154551657205392,1.4168723355000001,USD,-14.664216776113634,0.891530460624071,非耐久消費財,評価なし,58.63686802039808,71.97865310488532,95.73120208276951,3057.88,3121.75,3039.875
7872,ＡＳ－ＭＥエステール,627,JPY,0,10400,0.6784083496412263,42973834.667901,USD,,-0.34957478970000005,USD,19.720256150994263,4.30622009569378,耐久消費財,評価なし,50.13428153193231,6.302378645887643,51.74767189997656,608.86,631.65,588.095
4389,プロパティデータバンク,805,JPY,0.24906600249066002,4900,0.3888888888888889,60873457.325485,USD,14.900895164335585,0.3447245916,USD,2.8813230090686552,1.49068322981366,テクノロジーサービス,評価なし,27.808787975039177,-25.64581662542787,38.741656341289726,861.4999999999994,866.8999999999971,891.2224999999997
